Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2017-03-22,998.734619140625,1005.6038477890843,995.108643727924,999.2180628568095,1888716
2017-03-23,991.240966796875,1001.1922349122414,985.9429549703835,999.9634124970703,2620638
2017-03-24,977.8853149414062,995.0483055277416,976.3140981861417,995.0483055277416,5099814
2017-03-27,971.7816772460938,983.0423268507515,969.3441960667656,977.7846422747203,2181270
2017-03-28,978.9932861328125,984.41208576271,970.9557262454065,970.9557262454065,1153158
2017-03-29,984.8952026367188,987.3930762855073,977.2403682660424,981.4303435246011,1717764
2017-03-30,983.4448852539062,993.1141508196964,981.0275688624587,985.0161015640049,2986086
2017-03-31,979.7384033203125,983.3845420697179,972.9698974053207,982.397392470618,1867044
2017-04-03,971.640380859375,981.0276465954798,970.2302795192994,981.0276465954798,1196888
2017-04-05,967.4303588867188,974.9441461715147,964.9123204721255,974.9441461715147,2905568
2017-04-06,966.9468383789062,970.9555355443536,963.925192521403,966.9266744010159,1720704
2017-04-07,978.630615234375,980.3227173799316,963.7640573906352,964.8719942951024,2277012
2017-04-10,975.8909912109375,986.6681958821698,968.9412050210774,979.8191312312932,2543264
2017-04-11,974.7024536132812,984.2911633725879,969.3440483041799,973.8966813370516,1557784
2017-04-12,964.20703125,978.2073213726104,960.0774492713882,975.9914481157945,1050538
2017-04-13,938.1804809570312,970.5524116573969,935.1186062547346,966.9264375167093,2500472
2017-04-17,932.6209716796875,939.8929874371349,924.6840364486652,938.8857721398853,2270882
2017-04-18,930.1834716796875,940.4167395429771,927.4639904335636,938.7246375508956,1730620
2017-04-19,926.2955322265625,946.2585580407175,907.6218206137996,911.9326821872214,5626812
2017-04-20,936.9114379882812,939.5301971140279,922.9917063477207,928.7731600696683,1268842
2017-04-21,930.9893188476562,941.0009804839402,927.0410149743735,938.3621549361854,1161154
2017-04-24,937.9591674804688,942.6124232404575,919.5875220010741,926.6380287414986,2000020
2017-04-25,931.2710571289062,944.5461321279017,927.7256403973666,937.9186766152255,3148710
2017-04-26,930.8079833984375,944.3448979660993,927.8668950606525,942.7535174698944,2187438
2017-04-27,927.70556640625,937.8382100468394,917.6334146924572,929.0754380558398,5773186
2017-04-28,915.8206176757812,926.1345425181041,913.7457933359697,924.2208332948476,2540510
2017-05-02,922.56884765625,927.4438088455267,918.5803145820162,924.220720022432,2382696
2017-05-03,941.6658935546875,944.7680974861967,913.9473045404849,924.6237883713524,3514406
2017-05-04,938.7649536132812,946.7823477670474,930.1834598953898,946.7621837896027,2708208
2017-05-05,934.8970947265625,939.7317274077599,927.6451457047663,929.8610190169817,1682474
2017-05-08,943.7406616210938,945.7349284320454,933.769229205457,935.0987731997176,1071782
2017-05-09,947.809814453125,951.2141826859464,939.7520916010628,944.3449542823885,1790270
2017-05-10,939.7118530273438,949.2602358430997,933.0843950232972,948.796956079389,1206388
2017-05-11,946.56103515625,950.8115045628097,935.8039924674856,945.6948691045026,2071302
2017-05-12,951.0729370117188,954.7996330620834,934.7158220125763,944.0829228959255,2314446
2017-05-15,952.8662109375,958.0432396994831,943.3983850390438,956.8950730219495,1817604
2017-05-16,978.6708984375,981.0278218713586,956.2301584882247,958.8690825683094,3601026
2017-05-17,989.2262573242188,991.4018025511593,976.192854853788,980.4231581868318,2876198
2017-05-18,1021.799560546875,1036.2229005296836,983.9484365546733,987.0708033816971,5138594
2017-05-19,1010.095703125,1023.5521559745381,1001.5747026618988,1021.7995623435611,1786044
2017-05-22,1019.8457641601562,1028.8703734167052,1011.2441066180832,1011.2441066180832,1663940
2017-05-23,1015.9580688476562,1033.0605676581167,1012.8558649081416,1020.5912599560269,2748596
2017-05-24,1031.046142578125,1035.4174970364265,1019.1610001024151,1021.2359229748752,2534548
2017-05-25,1057.414794921875,1062.6321497390468,1034.6114045275872,1038.237379076165,4094094
2017-05-26,1038.740966796875,1058.3212683292616,1033.2616771283072,1057.5758897864043,1362550
2017-05-29,1036.565185546875,1046.0933991934635,1032.999605442727,1039.0428948661438,1749290
2017-05-30,1027.802734375,1037.8143946056755,1017.2873681754559,1031.38838119967,927634
2017-05-31,1025.98974609375,1036.424456378248,1018.4960255487699,1020.5104559790484,2502730
2017-06-01,1028.809814453125,1032.9997898570357,1019.301664718526,1019.301664718526,1080064
2017-06-02,1033.3623046875,1044.2201615241179,1028.366557425734,1029.877379988064,1355648
2017-06-05,1049.0950927734375,1055.5211054918693,1031.4486644048188,1033.4027010591537,1500188
2017-06-06,1086.18115234375,1091.3985087557166,1059.5906641929014,1059.9935503770052,5946720
2017-06-07,1053.647705078125,1087.792296610625,1038.0560351655424,1086.5836385032799,4927776
2017-06-08,1015.9176025390625,1049.4980990794456,1013.4599580489818,1046.698060429837,3330714
2017-06-09,1010.0352172851562,1026.3117725871382,1001.5746111571194,1015.2727353644171,3148034
2017-06-12,1002.0586547851562,1012.4128116703715,995.2901461571693,1006.0069596815571,1626506
2017-06-13,998.7381591796875,1010.7765678527549,996.8845125886454,1004.2175412877036,1175414
2017-06-14,1006.3359985351562,1008.698883339779,1000.14368279449,1000.14368279449,1489142
2017-06-15,982.2998046875,1006.1321453220004,979.7740038627924,1005.846991907374,2997198
2017-06-16,977.61474609375,991.995647445751,972.2372125787617,983.8274498405868,2450426
2017-06-19,990.6513671875,996.6196971359582,979.8351305223631,984.6219684539276,1644742
2017-06-20,996.0697021484375,997.699264033343,969.7115585522051,990.3662355512686,1670958
2017-06-21,980.3035278320312,994.9084138231793,976.5962354516058,994.0325642577443,1657818
2017-06-22,975.6389770507812,990.3661007975488,971.6261416709806,981.4035116500597,5775882
2017-06-23,962.1340942382812,983.420247205768,958.9972073772916,977.4926957217513,1424756
2017-06-27,954.455078125,971.5043145429572,949.8719340136255,957.6123551795023,1974330
2017-06-28,957.38818359375,960.6269185797968,951.256935913412,957.327015334793,1789726
2017-06-29,950.5438232421875,966.3505935218702,946.4088497162633,961.0341279452782,2471826
2017-06-30,962.398681640625,968.3669107848898,946.4086095967432,946.9381375100197,1753848
2017-07-03,966.9819946289062,970.8318144205166,954.5565861258884,960.3821898883657,1475956
2017-07-04,964.2322387695312,969.7726898590591,957.3880585195773,966.8598875862306,1215134
2017-07-05,959.8117065429688,963.4782198531924,955.33041249714,961.7672002005291,815856
2017-07-06,956.3695068359375,962.2155003374422,953.3344677611562,961.0341077721382,1026788
2017-07-07,950.0142211914062,959.9952880695753,947.3865724564099,957.3676393345789,1232090
2017-07-10,991.9755249023438,996.0290406765481,969.1616558255703,980.1815892628055,783608
2017-07-11,1008.6172485351562,1024.5054753374338,988.3291851878295,988.3291851878295,3537504
2017-07-12,993.8082275390625,1011.6723316204921,989.9991879866628,1011.3463994949153,2646450
2017-07-13,996.6399536132812,1007.0691888810627,988.5737022999139,996.0696467694977,3131960
2017-07-14,976.6982421875,987.921869295735,967.5523462174724,970.8114699099945,4508432
2017-07-17,975.883544921875,986.7405613296426,970.4856208433989,976.8001735389746,2211822
2017-07-18,981.138916015625,995.2549565608425,976.168672521652,976.168672521652,1908002
2017-07-19,997.9435424804688,1002.1803627664832,983.8885739782559,984.0514903505854,3915576
2017-07-20,995.9475708007812,1000.9177151850411,990.1626453876075,997.8012175336753,1182504
2017-07-21,1014.8909912109375,1018.4760467877406,991.8123637749478,991.9548907451673,2148416
2017-07-24,1033.887939453125,1037.6873658984732,1013.9921425826813,1013.9921425826813,2271402
2017-07-25,1050.5567626953125,1054.0293399781865,1028.8633282436092,1031.8661261433738,2678832
2017-07-26,1044.2242431640625,1051.9864734536231,1040.5473972374284,1045.8583969092333,1459826
2017-07-27,1013.8698120117188,1055.990164466,1007.6600477612342,1038.586387276083,4255304
2017-07-28,1014.9321899414062,1018.5069017263922,997.650991878391,1013.5839929771859,1382752
2017-07-31,1017.9960327148438,1029.1082575484647,1006.2301065271413,1009.4984138159018,2019662
2017-08-01,1022.019775390625,1029.8228966420404,1017.6688824894665,1021.3457271070519,1747460
2017-08-02,1010.642333984375,1024.614327594315,1005.8215608202565,1021.3460203292613,1251024
2017-08-03,1017.0355834960938,1022.1627587690123,1007.63920321964,1013.1749167654477,1882548
2017-08-04,1030.660888671875,1032.9078502930818,1016.4437297386172,1017.5876574212175,1387890
2017-08-07,1022.75537109375,1029.5167011226988,1013.665392284234,1028.086816815584,1885520
2017-08-08,1022.592041015625,1033.0302168688938,1019.8344068723976,1026.248439672185,1073958
2017-08-09,1026.24853515625,1030.6812170137455,1018.6088864708877,1021.3460740010449,992946
2017-08-10,1026.02392578125,1029.7621126453726,1015.7696699763039,1025.0230264727982,1526172
2017-08-11,1019.732421875,1035.6449746136989,1014.4009751344435,1021.3052350688682,1394736
2017-08-14,1008.8447875976562,1025.39059447929,1006.2301814682488,1022.5717191291217,786504
2017-08-16,1018.220703125,1039.2399834850255,1007.1288259167123,1014.8093676490151,1373340
2017-08-17,1015.4832153320312,1023.3884715655939,1005.8622178770177,1021.6317368758246,1752374
2017-08-18,1026.98388671875,1041.732063643457,1009.6617980927007,1010.7240378671445,2837356
2017-08-21,1033.1119384765625,1041.3643943091138,1019.0173635045483,1023.5929736922262,2304834
2017-08-22,1020.3451538085938,1037.4833206296405,1018.0777456227855,1030.742436679891,1131326
2017-08-23,1017.0355834960938,1028.2091451559315,1010.3763896998404,1023.3883735876801,1562272
2017-08-24,1019.9571533203125,1028.6793895471096,1015.6878466449723,1020.406485779251,1623908
2017-08-28,1016.15771484375,1023.5522010039981,1005.4131335737669,1023.225450034024,2036796
2017-08-29,1009.437255859375,1019.7119578459858,1006.6182807467924,1013.9924196208882,1312602
2017-08-30,1015.0341186523438,1017.2606330214351,1005.0453745533699,1013.5837873599118,970782
2017-08-31,1019.854736328125,1023.1433902091536,1007.7210677021732,1015.2177862210943,1784664
2017-09-01,1003.5540771484375,1020.5493135434581,995.4242033350513,1013.1751758837221,1702330
2017-09-04,1003.4520874023438,1005.4130918449655,996.0167078090312,1002.1856780941719,1062544
2017-09-05,1014.9525146484375,1017.2607169411485,995.628626462795,1005.0045637249901,1165994
2017-09-06,1002.2266235351562,1011.0715418630373,1000.9193202894777,1008.3342541332437,1228764
2017-09-07,1005.0453491210938,1008.4361380193717,1001.3480566846229,1004.1873785921201,870636
2017-09-08,1009.3350830078125,1010.7240737706651,1001.9609444130987,1002.4511705799392,1021134
2017-09-11,1002.7369995117188,1014.380343256593,1000.9190236821732,1009.5800173266887,732764
2017-09-12,1016.62744140625,1020.1204649488541,1003.7789276649316,1010.6831872710576,1396460
2017-09-13,1016.9337158203125,1034.2761501077962,1011.21417849878,1021.3459502736579,1278980
2017-09-14,1016.0144653320312,1020.3654587571025,1009.8659430000386,1013.9922203765417,1081510
2017-09-15,1023.8173828125,1028.2908570577395,1015.2176320176728,1020.937167972702,2944072
2017-09-18,1020.9580078125,1029.0878828672494,1016.954311154756,1023.3683447107097,726600
2017-09-19,1020.6311645507812,1023.3887990392103,1017.8735300623523,1023.3887990392103,782754
2017-09-20,1018.7108154296875,1027.0654046802977,1010.8464522474695,1027.0654046802977,1334642
2017-09-21,1031.5185546875,1038.0960627500124,1013.1752206296853,1017.6895898471871,2438740
2017-09-22,1022.8169555664062,1032.3358221450064,1018.0778694079794,1029.4760528489167,2435396
2017-09-25,1025.7376708984375,1035.2361876159077,1018.383980536525,1019.9364462277572,1599558
2017-09-26,1010.9896850585938,1032.131550884637,1007.4558671888365,1025.431559871849,1449230
2017-09-27,1019.3034057617188,1026.3302469675014,1010.6219639290789,1017.2607135658035,2010356
2017-09-28,1011.72509765625,1027.0657375103501,1001.7363517801824,1019.1809249074687,4332866
2017-09-29,995.1790771484375,1014.8093668539819,989.2757173256512,1012.7666748917155,1985014
2017-10-03,1000.2857666015625,1002.6757559970881,991.5430852529521,996.8336372731034,1923006
2017-10-04,997.7732543945312,1002.5531332479179,990.7055208338228,1000.7556043641724,1300778
2017-10-05,992.5848999023438,998.2430966890208,990.4604205080971,997.2421975941257,1684686
2017-10-06,999.5503540039062,1002.9616892588099,991.9516002352717,992.7482301013882,1389188
2017-10-09,1002.5944213867188,1008.2526200417167,997.2629737548972,997.2629737548972,1773616
2017-10-10,1004.69775390625,1009.0690935054324,1001.429447702631,1002.9614662355774,1222010
2017-10-11,1021.4889526367188,1027.249283805345,1003.6766398204098,1005.0043895220142,1527746
2017-10-12,1041.0379638671875,1043.8160460906697,1024.2061947355417,1026.6574261549326,5006356
2017-10-13,1045.28662109375,1065.8564742341932,1030.742610943904,1041.0377609504667,4066320
2017-10-16,1055.8265380859375,1058.1143928858003,1043.8359966056391,1043.8359966056391,1218590
2017-10-17,1059.9735107421875,1068.3076556610217,1053.0283567295462,1056.0719483928008,1443016
2017-10-18,1056.7255859375,1067.7764711260509,1054.02919229344,1060.1572689928205,1514144
2017-10-19,1055.6226806640625,1060.4843490749543,1050.3525734590341,1058.931882693822,86822
2017-10-23,1057.25634765625,1074.0473136039702,1040.7309914784014,1055.6630880002506,1886088
2017-10-24,1053.37548828125,1070.7383722199513,1049.5557136592347,1070.370727515229,1339020
2017-10-25,1048.6646728515625,1070.8268133157214,1046.6574246448617,1056.2842150476617,1105106
2017-10-26,1040.0416259765625,1052.453961058122,1031.4593645750508,1038.5054359899964,3007552
2017-10-27,1058.659912109375,1062.2852593863993,1036.5387829162578,1039.6930720765122,1409270
2017-10-30,1071.7274169921875,1073.2841086025464,1057.594477394177,1059.3559942161012,1137252
2017-10-31,1074.923095703125,1081.477504823266,1065.6240477663941,1065.6240477663941,1592634
2017-11-01,1066.2589111328125,1076.0905237524676,1056.4272985131574,1074.9229797489493,741882
2017-11-02,1075.8037109375,1095.405529013983,1067.856530574869,1068.5734190100877,1468422
2017-11-03,1073.3255615234375,1080.125701377561,1066.2385862435847,1078.3641838205967,666886
2017-11-06,1091.9439697265625,1094.5042854909548,1069.9047516242076,1073.2843684332054,1377000
2017-11-07,1110.173583984375,1133.9128152993167,1092.1489583076518,1093.7670581102514,2696892
2017-11-08,1120.394287109375,1130.2259005977205,1113.5326401956338,1115.4784803652021,1402252
2017-11-09,1120.9678955078125,1126.53918384011,1113.9629300448025,1126.53918384011,1152432
2017-11-10,1109.6407470703125,1116.707217909985,1103.3321696299697,1115.1505260703748,1356566
2017-11-13,1130.2052001953125,1137.763231738779,1106.8961273024909,1106.8961273024909,1496996
2017-11-14,1112.037353515625,1129.222173011343,1109.1287947875178,1129.222173011343,1657252
2017-11-15,1108.227783203125,1128.587397929177,1106.6096833428658,1108.5145186193658,6670834
2017-11-16,1125.1666259765625,1131.8644523717546,1100.7105085173605,1110.1529735531867,1653482
2017-11-17,1109.0465087890625,1125.7602645217682,1107.5308223650054,1125.7602645217682,1325464
2017-11-20,1107.4697265625,1117.0760116727395,1104.1311146839143,1112.2012102771967,1014498
2017-11-21,1094.9754638671875,1106.4661822824753,1092.1284124269082,1106.4661822824753,1527740
2017-11-22,1098.1295166015625,1110.0298830197917,1094.7499001495812,1094.9957304419277,1822624
2017-11-23,1098.37548828125,1103.188882029429,1093.357269267191,1098.27307564831,793470
2017-11-24,1101.1611328125,1107.2443832067752,1095.0368773600799,1098.6827270908307,2287512
2017-11-27,1100.2598876953125,1104.3767954060138,1090.5715929026944,1101.140596307217,1856786
2017-11-28,1100.034423828125,1107.0393868369383,1093.7667516532656,1100.3211591538095,911716
2017-11-29,1088.912841796875,1103.1892070395972,1085.574228984379,1096.8396219266697,1447532
2017-11-30,1080.24853515625,1092.5175495215967,1074.5134272714615,1087.0691770285787,4299962
2017-12-01,1077.3604736328125,1092.947697491941,1073.898946392475,1079.4292289697394,1031144
2017-12-04,1078.3436279296875,1089.0559494360377,1066.299842169635,1074.1037048791766,1259104
2017-12-05,1079.654296875,1086.270111842086,1076.6228234438988,1077.7903672674174,1167914
2017-12-06,1078.73291015625,1083.5258020190438,1070.3555756591777,1079.8389467380716,1407518
2017-12-07,1072.1578369140625,1083.914786983019,1071.2361232325047,1078.323097319837,1326300
2017-12-08,1065.706298828125,1083.5261043245785,1063.8628706733195,1072.4655353957453,1385548
2017-12-11,1090.12109375,1094.852477484729,1068.5120277302892,1068.5120277302892,1008002
2017-12-12,1070.068603515625,1090.4897226620717,1068.1227634770657,1090.0800721276382,1882246
2017-12-13,1076.725341796875,1086.1678058910056,1065.500958022561,1069.7612832477078,2961458
2017-12-14,1047.8043212890625,1078.2003757081516,1036.8666703069557,1078.2003757081516,5504150
2017-12-15,1042.806396484375,1058.7212590685942,1039.2219544592353,1050.2415133658737,2718138
2017-12-18,1057.103515625,1060.5650436585784,1021.8121516884263,1039.2837121257992,2180664
2017-12-19,1054.97314453125,1064.1902824576655,1050.6308084365332,1055.2598799309358,1801952
2017-12-20,1060.5650634765625,1062.12175599771,1044.8754230885088,1057.7180113725146,1577570
2017-12-21,1063.3299560546875,1068.368678027917,1056.9189646903246,1059.7660161266188,1293648
2017-12-22,1084.242431640625,1091.2678975212661,1061.0766764877762,1066.7298732378151,3665664
2017-12-26,1085.3487548828125,1101.8576939544776,1078.0365517293033,1100.321504214788,2175786
2017-12-27,1073.2431640625,1089.055711291749,1069.3924898729024,1085.3483547509406,739284
2017-12-28,1076.13134765625,1087.0075882991307,1067.4057721117563,1068.6962311781854,2605088
2017-12-29,1106.5479736328125,1109.702262660033,1072.6903978840237,1074.5543277676695,2609542
2018-01-01,1083.7713623046875,1103.9261461490428,1079.4290271620278,1098.8055150903995,1351760
2018-01-02,1077.8724365234375,1093.6030766199972,1073.3662807687306,1089.6703915927735,1920290
2018-01-03,1080.9241943359375,1093.3571263546792,1077.8723182757037,1078.20005866074,1257120
2018-01-04,1088.482666015625,1090.4899139815732,1081.4776006428824,1085.5741067059237,913082
2018-01-05,1101.63232421875,1105.8517452123988,1085.5740414198397,1085.5740414198397,1153706
2018-01-08,1111.95556640625,1117.0557964676443,1098.6215191730291,1106.0566376769152,1242220
2018-01-09,1109.743408203125,1114.6592151054645,1096.4502670405184,1112.2013116542946,2149396
2018-01-10,1149.72509765625,1153.5757722319233,1103.864645593348,1110.5624710656052,3365850
2018-01-11,1143.1300048828125,1155.9929937806912,1139.7298848837363,1151.1181916218252,2520744
2018-01-12,1137.3333740234375,1149.0698225806877,1122.667863950242,1149.0698225806877,3360314
2018-01-15,1124.9412841796875,1150.298610262814,1120.4146261275762,1137.660852264076,1457214
2018-01-16,1167.852294921875,1172.2764407930922,1126.7643253015144,1128.9969007668183,4267752
2018-01-17,1183.459716796875,1198.2276363862538,1172.4810640917945,1175.6968603174525,4280806
2018-01-18,1195.44189453125,1201.5047410483792,1174.8979649611413,1186.7573252018938,2209478
2018-01-19,1212.278564453125,1221.5776094184012,1189.4814575094072,1200.501114328786,1820000
2018-01-22,1279.6614990234375,1287.1758966134223,1199.8366760743277,1215.8509232909255,4367110
2018-01-23,1273.7489013671875,1290.3175321085503,1268.8419906074946,1279.0664339519503,3239610
2018-01-24,1303.559814453125,1338.2368003076454,1265.8030653025835,1268.8211751880042,5621538
2018-01-25,1281.5714111328125,1305.695446065326,1265.125985141688,1303.7244410337098,3833844
2018-01-29,1313.517822265625,1324.255544175191,1281.9614911364176,1285.821296653756,3141060
2018-01-30,1294.6292724609375,1315.5504378111707,1290.8720219989561,1305.7776167303982,1574758
2018-01-31,1277.9990234375,1293.4588968187318,1272.3529726974182,1288.1208124826544,3043214
2018-02-01,1288.7779541015625,1309.8838799673856,1268.3289631355594,1282.782834174957,2400630
2018-02-02,1294.9576416015625,1309.8837869222402,1274.3444434371966,1281.140255547771,2456490
2018-02-05,1274.24169921875,1309.0624519942123,1263.4218736689218,1277.0339478362612,2757742
2018-02-06,1230.736083984375,1263.5447228771204,1225.7059673678737,1235.9715114831824,2657306
2018-02-07,1213.408203125,1244.594914773232,1210.2874367460001,1242.9524272578599,2180324
2018-02-08,1221.2713623046875,1243.1986270195384,1215.0299308678648,1223.5503333908484,2755004
2018-02-09,1220.2449951171875,1229.401882898761,1189.4278036205474,1211.3345205582316,2102458
2018-02-12,1218.4381103515625,1241.4534827289615,1213.6133041098462,1222.9549502374246,1974562
2018-02-14,1195.6484375,1221.3738501625141,1187.7234176366655,1219.5466034160402,2847532
2018-02-15,1201.417724609375,1208.4598477405655,1192.897323032543,1203.92245721241,2465236
2018-02-16,1204.37451171875,1231.7014175771262,1200.2477418209917,1200.2477418209917,2515756
2018-02-19,1200.4937744140625,1212.689220197096,1188.8320567002509,1209.2810396619109,1568224
2018-02-20,1209.1785888671875,1225.7266680498926,1202.2595711895378,1202.3006734707953,1889068
2018-02-21,1249.2347412109375,1257.5703839277498,1215.4610976466947,1221.1892517940198,3089228
2018-02-22,1252.4786376953125,1264.3045659948489,1241.1044334912085,1253.2177770108085,3463010
2018-02-23,1262.9906005859375,1268.4107885024516,1228.6215746670205,1252.3965376926117,3362500
2018-02-26,1244.88232421875,1268.8010485495374,1240.5707945110544,1262.6622715394292,1363882
2018-02-27,1249.2552490234375,1264.1197378443314,1245.0052733763428,1248.7008695044387,1717800
2018-02-28,1246.258056640625,1258.1249898221495,1240.6735585260897,1246.2375054950846,2706864
2018-03-01,1247.345947265625,1256.9955605361633,1240.0779607245183,1251.985994122204,1718124
2018-03-05,1275.3297119140625,1278.532481639685,1245.3953236174189,1251.985823321067,2858168
2018-03-06,1249.4404296875,1284.0147761722028,1244.246002119006,1281.9616665205042,1906764
2018-03-07,1243.1370849609375,1268.4108795780148,1239.4620394970016,1260.6090645207205,1917772
2018-03-08,1233.48779296875,1254.4089613784781,1226.733081906562,1254.4089613784781,1951826
2018-03-09,1245.8675537109375,1257.8165870802927,1222.5031148247442,1233.9184200921266,1872436
2018-03-12,1253.2796630859375,1266.316909150563,1246.442848162868,1249.5225125875827,2091340
2018-03-13,1185.383056640625,1207.104910207061,1179.305833825891,1201.0276873923272,88067154
2018-03-14,1185.424072265625,1200.2681109604603,1180.5582639295483,1187.9083542850394,3668668
2018-03-15,1178.3614501953125,1191.8504174643363,1172.5717425189303,1188.750202585592,2348906
2018-03-16,1160.2943115234375,1179.3061260143043,1151.7944580327726,1177.9921559516513,7197482
2018-03-19,1162.4703369140625,1169.4509076408513,1157.9534970320226,1161.6490932991462,3489940
2018-03-20,1176.3702392578125,1179.7988721157687,1157.5431842597159,1157.9538061767998,4024984
2018-03-21,1173.043701171875,1184.3563505968543,1170.2720043195393,1179.5109938273251,3907678
2018-03-22,1162.6142578125,1180.9279328456714,1159.0007653498428,1174.357983004287,2326094
2018-03-23,1157.19384765625,1163.7433459172155,1148.9404091831125,1150.5623453302403,3654122
2018-03-26,1156.72216796875,1160.992596646679,1142.1656381945513,1157.5434119644679,2964210
2018-03-27,1169.328125,1175.6106609817973,1159.2063338761884,1160.0070266411378,2494574
2018-03-28,1169.9237060546875,1180.5383255336405,1160.0072242200122,1164.4829642065758,6865654
2018-04-02,1194.7657470703125,1196.5519920999677,1166.1659772010667,1166.1659772010667,1662988
2018-04-03,1195.4229736328125,1203.0810317582661,1187.559604562982,1187.559604562982,1937290
2018-04-04,1195.279052734375,1204.7644571697533,1187.5183401959532,1202.8961077810309,2841820
2018-04-05,1214.5987548828125,1216.9803814151035,1199.159435077634,1201.7052702330634,1809424
2018-04-06,1211.457763671875,1215.4407758943348,1201.705493932858,1212.9770445918462,1129018
2018-04-09,1200.6171875,1216.8778528650014,1196.9626931336188,1207.1050327819744,1235866
2018-04-10,1206.24267578125,1214.3113542922824,1201.3562160657314,1201.3562160657314,1184532
2018-04-11,1237.67578125,1242.1310683221182,1209.5277342649565,1211.5808434687947,3124416
2018-04-12,1289.044921875,1293.4591077188022,1235.1302412398693,1235.9720362646333,6114360
2018-04-13,1294.8140869140625,1330.7435039852624,1286.1089224849954,1293.4590145631935,8179118
2018-04-16,1308.91845703125,1313.9691248984086,1277.3416827287688,1279.497447041017,6270274
2018-04-17,1300.2752685546875,1311.9163385530112,1292.3091440356357,1308.9187788177362,3301724
2018-04-18,1297.195556640625,1311.3003573668773,1291.7548170014347,1300.0288073718086,2433066
2018-04-19,1310.355712890625,1321.052430797215,1299.9259593028817,1305.736217655007,4820952
2018-04-20,1397.1201171875,1405.2915511210756,1330.4146261221038,1334.5208441039622,18465662
2018-04-23,1399.6663818359375,1460.9517040232868,1391.8235632333494,1405.969468472256,15185910
2018-04-24,1390.2218017578125,1413.8325577151063,1372.5035093435629,1400.2204837282122,8314336
2018-04-25,1424.96044921875,1430.1958777116652,1381.7630514290618,1389.9549371386697,8196574
2018-04-26,1453.293212890625,1461.8136152830755,1423.6257876928155,1423.6257876928155,12135034
2018-04-27,1417.4462890625,1455.2440561115714,1404.326939024146,1447.4422397836593,4501330
2018-04-30,1450.357421875,1457.2968907789207,1411.5536585110642,1417.4460216870161,3458558
2018-05-02,1437.0738525390625,1450.3985118276605,1425.3916806881834,1449.7004747165256,3158046
2018-05-03,1429.7237548828125,1447.8526697947743,1425.022054414045,1441.200615752022,3761550
2018-05-04,1429.27197265625,1435.9445775706115,1424.8577878667493,1433.8914683661926,2347244
2018-05-07,1404.7166748046875,1433.0701311163527,1400.589905523356,1433.0701311163527,3484426
2018-05-08,1413.03173828125,1431.6329261366761,1394.7590679204063,1410.3626965431492,2992820
2018-05-09,1432.7830810546875,1435.0209504618367,1412.6215047455262,1412.6215047455262,2615050
2018-05-10,1417.15869140625,1441.7549006698011,1412.6212998126996,1438.3878214746314,3858678
2018-05-11,1419.499267578125,1431.0172311961858,1413.5658015474517,1418.3700574243835,2627876
2018-05-14,1409.890869140625,1425.2686395112678,1400.5492207543152,1419.5199328120004,2433894
2018-05-15,1429.9493408203125,1435.4517331846505,1409.9520788661828,1416.6452343712208,1952890
2018-05-16,1434.67138671875,1440.871815651917,1427.0133306766384,1428.9432329788597,1648450
2018-05-17,1433.809326171875,1450.7884786942084,1427.3214812074018,1442.4939377773621,2968048
2018-05-18,1438.0184326171875,1444.444625197303,1419.9305180273525,1429.2927173169905,1874996
2018-05-21,1460.4788818359375,1474.9532982511246,1444.587840459792,1448.9609219152392,3446178
2018-05-22,1440.8311767578125,1467.9527739040782,1434.5897437893184,1460.992752594651,1857416
2018-05-23,1435.1644287109375,1455.6544183647168,1429.3746206847895,1447.4419815897395,1507298
2018-05-24,1479.7581787109375,1484.3982264118604,1438.1417076720177,1441.2829252297731,2962316
2018-05-25,1472.4073486328125,1508.9526808442802,1466.9666109721165,1488.5036996243798,3769772
2018-05-28,1438.0184326171875,1485.0140886194101,1431.4279311287885,1485.0140886194101,3716798
2018-05-29,1446.8262939453125,1455.2440430657548,1432.249216200156,1449.454234058728,3525312
2018-05-30,1442.9659423828125,1450.7266534150854,1429.9902548876407,1440.8922824801778,3779106
2018-05-31,1441.7242431640625,1456.6296368340609,1429.3444249935005,1435.8862568765117,5049371
2018-06-01,1434.6024169921875,1455.3457929092187,1421.2290500323745,1452.4475224823725,1603856
2018-06-04,1444.3741455078125,1448.3075135405843,1418.1654730306086,1444.9952036182501,1681483
2018-06-05,1425.6177978515625,1450.7085793906624,1416.964430874002,1444.1667487866534,2449568
2018-06-06,1429.054443359375,1436.6313710984812,1420.3181871487475,1426.7772307160383,2236512
2018-06-07,1437.1695556640625,1448.3071545840353,1427.439647678721,1428.433299975678,2414762
2018-06-08,1446.73388671875,1455.1803361565028,1436.7141712169084,1436.7141712169084,2582138
2018-06-11,1448.8870849609375,1459.9005555640051,1443.33900643679,1446.7341037911344,2179378
2018-06-12,1474.8056640625,1478.1179732462451,1451.6194997762843,1454.9318089600295,4608875
2018-06-13,1510.49609375,1516.7481190858598,1488.8832919862891,1503.7886864555621,5370983
2018-06-14,1480.229736328125,1517.2861984641693,1477.2900212447614,1515.3815800885163,3819998
2018-06-15,1523.7037353515625,1529.5416198926243,1481.099095965172,1490.5391977677662,9183574
